type,event,date,cal_close,temp_close,force_close,city_work,schedule,check_in,open
CHECK_IN,start,2021-05-18T20:16:51.239Z,0,0,0,1,1,9,True
TEMPORARY_CLOSING,start,2021-05-18T20:24:22.654Z,0,1,0,1,1,9,False
CITY_WORKING,end,2021-05-18T21:00:00.000Z,0,1,0,0,1,9,False
SCHEDULE,end,2021-05-18T21:59:00.000Z,0,1,0,0,0,9,False
CHECK_IN,end,2021-05-18T21:59:00.000Z,0,1,0,0,0,8,False
CHECK_IN,end,2021-05-18T21:59:00.000Z,0,1,0,0,0,7,False
CHECK_IN,end,2021-05-18T21:59:00.000Z,0,1,0,0,0,6,False
CHECK_IN,end,2021-05-18T21:59:00.000Z,0,1,0,0,0,5,False
CHECK_IN,end,2021-05-18T21:59:00.000Z,0,1,0,0,0,4,False
CHECK_IN,end,2021-05-18T21:59:00.000Z,0,1,0,0,0,3,False
CHECK_IN,end,2021-05-18T21:59:00.000Z,0,1,0,0,0,2,False
CHECK_IN,end,2021-05-18T21:59:00.000Z,0,1,0,0,0,1,False
CHECK_IN,end,2021-05-18T21:59:00.000Z,0,1,0,0,0,0,False
CITY_WORKING,start,2021-05-19T04:00:00.000Z,0,1,0,1,0,0,False
SCHEDULE,start,2021-05-19T10:30:00.000Z,0,1,0,1,1,0,False
TEMPORARY_CLOSING,end,2021-05-19T10:41:11.917Z,0,0,0,1,1,0,False
CHECK_IN,start,2021-05-19T10:41:11.919Z,0,0,0,1,1,1,True
TEMPORARY_CLOSING,start,2021-05-19T12:18:06.046Z,0,1,0,1,1,1,False
TEMPORARY_CLOSING,end,2021-05-19T13:17:40.433Z,0,0,0,1,1,1,True
CHECK_IN,start,2021-05-19T13:17:40.437Z,0,0,0,1,1,2,True
TEMPORARY_CLOSING,start,2021-05-19T18:54:21.967Z,0,1,0,1,1,2,False
TEMPORARY_CLOSING,end,2021-05-19T18:57:50.039Z,0,0,0,1,1,2,True
CHECK_IN,start,2021-05-19T18:57:50.043Z,0,0,0,1,1,3,True
TEMPORARY_CLOSING,start,2021-05-19T20:34:37.249Z,0,1,0,1,1,3,False
CITY_WORKING,end,2021-05-19T21:00:00.000Z,0,1,0,0,1,3,False
SCHEDULE,end,2021-05-19T21:59:00.000Z,0,1,0,0,0,3,False
CHECK_IN,end,2021-05-19T21:59:00.000Z,0,1,0,0,0,2,False
CHECK_IN,end,2021-05-19T21:59:00.000Z,0,1,0,0,0,1,False
CHECK_IN,end,2021-05-19T21:59:00.000Z,0,1,0,0,0,0,False
CITY_WORKING,start,2021-05-20T04:00:00.000Z,0,1,0,1,0,0,False
SCHEDULE,start,2021-05-20T10:30:00.000Z,0,1,0,1,1,0,False
TEMPORARY_CLOSING,end,2021-05-20T10:36:41.952Z,0,0,0,1,1,0,False
CHECK_IN,start,2021-05-20T10:36:41.955Z,0,0,0,1,1,1,True
TEMPORARY_CLOSING,start,2021-05-20T16:35:03.372Z,0,1,0,1,1,1,False
TEMPORARY_CLOSING,end,2021-05-20T17:39:29.749Z,0,0,0,1,1,1,True
CHECK_IN,start,2021-05-20T17:39:29.755Z,0,0,0,1,1,2,True
TEMPORARY_CLOSING,start,2021-05-20T18:46:54.111Z,0,1,0,1,1,2,False
TEMPORARY_CLOSING,end,2021-05-20T18:47:12.191Z,0,0,0,1,1,2,True
CHECK_IN,start,2021-05-20T18:47:12.199Z,0,0,0,1,1,3,True
TEMPORARY_CLOSING,start,2021-05-20T19:12:58.701Z,0,1,0,1,1,3,False
TEMPORARY_CLOSING,end,2021-05-20T19:13:15.761Z,0,0,0,1,1,3,True
CHECK_IN,start,2021-05-20T19:13:15.770Z,0,0,0,1,1,4,True
TEMPORARY_CLOSING,start,2021-05-20T19:22:30.454Z,0,1,0,1,1,4,False
TEMPORARY_CLOSING,end,2021-05-20T19:22:35.678Z,0,0,0,1,1,4,True
CHECK_IN,start,2021-05-20T19:22:35.684Z,0,0,0,1,1,5,True
TEMPORARY_CLOSING,start,2021-05-20T19:29:18.975Z,0,1,0,1,1,5,False
TEMPORARY_CLOSING,end,2021-05-20T19:29:21.263Z,0,0,0,1,1,5,True
CHECK_IN,start,2021-05-20T19:29:21.266Z,0,0,0,1,1,6,True
TEMPORARY_CLOSING,start,2021-05-20T19:30:04.160Z,0,1,0,1,1,6,False
TEMPORARY_CLOSING,end,2021-05-20T19:32:23.305Z,0,0,0,1,1,6,True
CHECK_IN,start,2021-05-20T19:32:23.311Z,0,0,0,1,1,7,True
TEMPORARY_CLOSING,start,2021-05-20T19:32:40.280Z,0,1,0,1,1,7,False
TEMPORARY_CLOSING,end,2021-05-20T19:33:48.868Z,0,0,0,1,1,7,True
CHECK_IN,start,2021-05-20T19:33:48.871Z,0,0,0,1,1,8,True
TEMPORARY_CLOSING,start,2021-05-20T19:34:26.693Z,0,1,0,1,1,8,False
TEMPORARY_CLOSING,end,2021-05-20T19:35:50.296Z,0,0,0,1,1,8,True
CHECK_IN,start,2021-05-20T19:35:50.306Z,0,0,0,1,1,9,True
TEMPORARY_CLOSING,start,2021-05-20T19:41:01.960Z,0,1,0,1,1,9,False
TEMPORARY_CLOSING,end,2021-05-20T19:41:43.014Z,0,0,0,1,1,9,True
CHECK_IN,start,2021-05-20T19:41:43.025Z,0,0,0,1,1,10,True
TEMPORARY_CLOSING,start,2021-05-20T19:43:16.818Z,0,1,0,1,1,10,False
TEMPORARY_CLOSING,end,2021-05-20T19:44:49.767Z,0,0,0,1,1,10,True
CHECK_IN,start,2021-05-20T19:44:49.773Z,0,0,0,1,1,11,True
TEMPORARY_CLOSING,start,2021-05-20T19:54:23.840Z,0,1,0,1,1,11,False
CHECK_IN,start,2021-05-20T19:54:33.839Z,0,1,0,1,1,12,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,20,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,19,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,18,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,17,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,16,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,15,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,14,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,13,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,12,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,11,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,10,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,9,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,8,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,7,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,6,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,5,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,4,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,3,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,2,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,1,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,0,False
CITY_WORKING,start,2021-05-08T04:00:00.000Z,0,1,0,1,0,0,False
TEMPORARY_CLOSING,end,2021-05-08T10:28:12.673Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-05-08T10:30:00.000Z,0,0,0,1,1,0,False
CHECK_IN,start,2021-05-08T10:30:00.000Z,0,0,0,1,1,1,True
TEMPORARY_CLOSING,start,2021-05-08T11:09:31.185Z,0,1,0,1,1,1,False
TEMPORARY_CLOSING,end,2021-05-08T11:12:05.921Z,0,0,0,1,1,1,True
CHECK_IN,start,2021-05-08T11:12:05.930Z,0,0,0,1,1,2,True
TEMPORARY_CLOSING,start,2021-05-08T14:57:43.071Z,0,1,0,1,1,2,False
TEMPORARY_CLOSING,end,2021-05-08T17:00:23.653Z,0,0,0,1,1,2,True
CHECK_IN,start,2021-05-08T17:00:23.660Z,0,0,0,1,1,3,True
TEMPORARY_CLOSING,start,2021-05-08T17:32:50.645Z,0,1,0,1,1,3,False
TEMPORARY_CLOSING,end,2021-05-08T17:38:09.178Z,0,0,0,1,1,3,True
CHECK_IN,start,2021-05-08T17:38:09.240Z,0,0,0,1,1,4,True
TEMPORARY_CLOSING,start,2021-05-08T17:42:35.028Z,0,1,0,1,1,4,False
TEMPORARY_CLOSING,end,2021-05-08T17:51:27.446Z,0,0,0,1,1,4,True
CHECK_IN,start,2021-05-08T17:51:27.452Z,0,0,0,1,1,5,True
TEMPORARY_CLOSING,start,2021-05-08T17:51:34.190Z,0,1,0,1,1,5,False
TEMPORARY_CLOSING,end,2021-05-08T17:54:42.279Z,0,0,0,1,1,5,True
CHECK_IN,start,2021-05-08T17:54:42.291Z,0,0,0,1,1,6,True
TEMPORARY_CLOSING,start,2021-05-08T18:04:44.916Z,0,1,0,1,1,6,False
TEMPORARY_CLOSING,end,2021-05-08T18:20:09.618Z,0,0,0,1,1,6,True
CHECK_IN,start,2021-05-08T18:20:09.625Z,0,0,0,1,1,7,True
TEMPORARY_CLOSING,start,2021-05-08T18:42:31.427Z,0,1,0,1,1,7,False
TEMPORARY_CLOSING,end,2021-05-08T18:47:00.744Z,0,0,0,1,1,7,True
CHECK_IN,start,2021-05-08T18:47:00.748Z,0,0,0,1,1,8,True
TEMPORARY_CLOSING,start,2021-05-08T19:05:57.109Z,0,1,0,1,1,8,False
TEMPORARY_CLOSING,end,2021-05-08T19:17:54.876Z,0,0,0,1,1,8,True
CHECK_IN,start,2021-05-08T19:17:54.880Z,0,0,0,1,1,9,True
TEMPORARY_CLOSING,start,2021-05-08T19:21:33.695Z,0,1,0,1,1,9,False
TEMPORARY_CLOSING,end,2021-05-08T19:24:32.564Z,0,0,0,1,1,9,True
CHECK_IN,start,2021-05-08T19:24:32.569Z,0,0,0,1,1,10,True
TEMPORARY_CLOSING,start,2021-05-08T19:29:02.553Z,0,1,0,1,1,10,False
TEMPORARY_CLOSING,end,2021-05-08T19:29:55.753Z,0,0,0,1,1,10,True
CHECK_IN,start,2021-05-08T19:29:55.775Z,0,0,0,1,1,11,True
TEMPORARY_CLOSING,start,2021-05-08T19:31:05.244Z,0,1,0,1,1,11,False
TEMPORARY_CLOSING,end,2021-05-08T19:39:29.183Z,0,0,0,1,1,11,True
CHECK_IN,start,2021-05-08T19:39:29.184Z,0,0,0,1,1,12,True
TEMPORARY_CLOSING,start,2021-05-08T19:40:02.306Z,0,1,0,1,1,12,False
TEMPORARY_CLOSING,end,2021-05-08T19:40:49.973Z,0,0,0,1,1,12,True
CHECK_IN,start,2021-05-08T19:40:49.976Z,0,0,0,1,1,13,True
TEMPORARY_CLOSING,start,2021-05-08T19:43:45.784Z,0,1,0,1,1,13,False
TEMPORARY_CLOSING,end,2021-05-08T19:44:24.964Z,0,0,0,1,1,13,True
CHECK_IN,start,2021-05-08T19:44:24.970Z,0,0,0,1,1,14,True
TEMPORARY_CLOSING,start,2021-05-08T19:49:38.149Z,0,1,0,1,1,14,False
TEMPORARY_CLOSING,end,2021-05-08T19:54:19.557Z,0,0,0,1,1,14,True
CHECK_IN,start,2021-05-08T19:54:19.562Z,0,0,0,1,1,15,True
TEMPORARY_CLOSING,start,2021-05-08T19:55:49.946Z,0,1,0,1,1,15,False
TEMPORARY_CLOSING,end,2021-05-08T19:55:58.019Z,0,0,0,1,1,15,True
CHECK_IN,start,2021-05-08T19:55:58.035Z,0,0,0,1,1,16,True
TEMPORARY_CLOSING,start,2021-05-08T20:00:01.123Z,0,1,0,1,1,16,False
TEMPORARY_CLOSING,end,2021-05-08T20:06:14.887Z,0,0,0,1,1,16,True
CHECK_IN,start,2021-05-08T20:06:14.899Z,0,0,0,1,1,17,True
TEMPORARY_CLOSING,start,2021-05-08T20:30:15.731Z,0,1,0,1,1,17,False
CITY_WORKING,end,2021-05-08T21:00:00.000Z,0,1,0,0,1,17,False
SCHEDULE,end,2021-05-08T21:59:00.000Z,0,1,0,0,0,17,False
CHECK_IN,end,2021-05-08T21:59:00.000Z,0,1,0,0,0,16,False
CHECK_IN,end,2021-05-08T21:59:00.000Z,0,1,0,0,0,15,False
CHECK_IN,end,2021-05-08T21:59:00.000Z,0,1,0,0,0,14,False
CHECK_IN,end,2021-05-08T21:59:00.000Z,0,1,0,0,0,13,False
CHECK_IN,end,2021-05-08T21:59:00.000Z,0,1,0,0,0,12,False
CHECK_IN,end,2021-05-08T21:59:00.000Z,0,1,0,0,0,11,False
CHECK_IN,end,2021-05-08T21:59:00.000Z,0,1,0,0,0,10,False
CHECK_IN,start,2021-06-20T17:16:47.323Z,0,0,0,1,2,3,True
CITY_WORKING,end,2021-06-20T21:00:00.000Z,0,0,0,0,2,3,False
CHECK_IN,start,2021-06-20T21:00:58.511Z,0,0,0,0,2,4,False
CHECK_IN,end,2021-06-20T21:09:00.000Z,0,0,0,0,2,3,False
CHECK_IN,end,2021-06-20T21:09:00.000Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-06-20T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-06-20T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-06-20T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-20T21:59:00.000Z,0,0,0,0,0,0,False
CITY_WORKING,start,2021-06-21T04:00:00.000Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-06-21T10:30:00.000Z,0,0,0,1,1,0,False
SCHEDULE,start,2021-06-21T10:30:00.000Z,0,0,0,1,2,0,False
CHECK_IN,start,2021-06-21T10:30:00.000Z,0,0,0,1,2,1,True
TEMPORARY_CLOSING,start,2021-06-21T15:13:23.954Z,0,1,0,1,2,1,False
TEMPORARY_CLOSING,end,2021-06-21T15:14:17.895Z,0,0,0,1,2,1,True
CHECK_IN,start,2021-06-21T15:14:17.897Z,0,0,0,1,2,2,True
TEMPORARY_CLOSING,start,2021-06-21T20:31:14.151Z,0,1,0,1,2,2,False
TEMPORARY_CLOSING,end,2021-06-21T20:31:23.943Z,0,0,0,1,2,2,True
CHECK_IN,start,2021-06-21T20:31:23.947Z,0,0,0,1,2,3,True
CITY_WORKING,end,2021-06-21T21:00:00.000Z,0,0,0,0,2,3,False
CHECK_IN,start,2021-06-21T21:02:08.023Z,0,0,0,0,2,4,False
CHECK_IN,end,2021-06-21T21:09:00.000Z,0,0,0,0,2,3,False
CHECK_IN,end,2021-06-21T21:09:00.000Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-06-21T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-06-21T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-06-21T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-21T21:59:00.000Z,0,0,0,0,0,0,False
SCHEDULE,start,2021-06-22T10:30:00.000Z,0,0,0,0,1,0,False
SCHEDULE,start,2021-06-22T10:30:00.000Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-06-22T10:30:00.000Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-06-22T21:00:16.835Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-06-22T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-06-22T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-06-22T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-22T21:59:00.000Z,0,0,0,0,0,0,False
CITY_WORKING,start,2021-06-23T04:00:00.000Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-06-23T10:30:00.000Z,0,0,0,1,1,0,False
SCHEDULE,start,2021-06-23T10:30:00.000Z,0,0,0,1,2,0,False
CHECK_IN,start,2021-06-23T10:48:05.443Z,0,0,0,1,2,1,True
TEMPORARY_CLOSING,start,2021-06-23T16:31:46.476Z,0,1,0,1,2,1,False
TEMPORARY_CLOSING,end,2021-06-23T16:38:59.204Z,0,0,0,1,2,1,True
CHECK_IN,start,2021-06-23T16:38:59.205Z,0,0,0,1,2,2,True
TEMPORARY_CLOSING,start,2021-06-23T18:07:17.850Z,0,1,0,1,2,2,False
TEMPORARY_CLOSING,end,2021-06-23T18:07:21.767Z,0,0,0,1,2,2,True
CHECK_IN,start,2021-06-23T18:07:21.768Z,0,0,0,1,2,3,True
TEMPORARY_CLOSING,start,2021-06-23T18:53:33.460Z,0,1,0,1,2,3,False
TEMPORARY_CLOSING,end,2021-06-23T18:55:05.720Z,0,0,0,1,2,3,True
CHECK_IN,start,2021-06-23T18:55:05.729Z,0,0,0,1,2,4,True
TEMPORARY_CLOSING,start,2021-06-23T19:08:30.328Z,0,1,0,1,2,4,False
TEMPORARY_CLOSING,end,2021-06-23T19:08:57.009Z,0,0,0,1,2,4,True
CHECK_IN,start,2021-06-23T19:08:57.014Z,0,0,0,1,2,5,True
CITY_WORKING,end,2021-06-23T21:00:00.000Z,0,0,0,0,2,5,False
TEMPORARY_CLOSING,start,2021-06-23T21:05:42.715Z,0,1,0,0,2,5,False
TEMPORARY_CLOSING,end,2021-06-23T21:06:06.943Z,0,0,0,0,2,5,False
CHECK_IN,start,2021-06-23T21:06:06.949Z,0,0,0,0,2,6,False
TEMPORARY_CLOSING,start,2021-06-23T21:08:17.200Z,0,1,0,0,2,6,False
TEMPORARY_CLOSING,end,2021-06-23T21:08:55.771Z,0,0,0,0,2,6,False
CHECK_IN,start,2021-06-23T21:08:55.776Z,0,0,0,0,2,7,False
CHECK_IN,end,2021-06-23T21:09:00.000Z,0,0,0,0,2,6,False
CHECK_IN,end,2021-06-23T21:09:00.000Z,0,0,0,0,2,5,False
CHECK_IN,end,2021-06-23T21:09:00.000Z,0,0,0,0,2,4,False
CHECK_IN,end,2021-06-23T21:09:00.000Z,0,0,0,0,2,3,False
CHECK_IN,end,2021-06-23T21:09:00.000Z,0,0,0,0,2,2,False
TEMPORARY_CLOSING,start,2021-06-23T21:31:23.998Z,0,1,0,0,2,2,False
TEMPORARY_CLOSING,end,2021-06-23T21:32:08.851Z,0,0,0,0,2,2,False
CHECK_IN,start,2021-06-23T21:32:08.851Z,0,0,0,0,2,3,False
SCHEDULE,end,2021-06-23T21:59:00.000Z,0,0,0,0,1,3,False
SCHEDULE,end,2021-06-23T21:59:00.000Z,0,0,0,0,0,3,False
CHECK_IN,end,2021-06-23T21:59:00.000Z,0,0,0,0,0,2,False
CHECK_IN,end,2021-06-23T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-23T21:59:00.000Z,0,0,0,0,0,0,False
SCHEDULE,start,2021-06-24T10:30:00.000Z,0,0,0,0,1,0,False
SCHEDULE,start,2021-06-24T10:30:00.000Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-06-24T10:30:00.000Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-06-24T21:02:34.663Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-06-24T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-06-24T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-06-24T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-24T21:59:00.000Z,0,0,0,0,0,0,False
CITY_WORKING,start,2021-06-25T04:00:00.000Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-06-25T10:30:00.000Z,0,0,0,1,1,0,False
SCHEDULE,start,2021-06-25T10:30:00.000Z,0,0,0,1,2,0,False
CHECK_IN,start,2021-06-25T10:32:04.476Z,0,0,0,1,2,1,True
TEMPORARY_CLOSING,start,2021-06-25T17:29:33.378Z,0,1,0,1,2,1,False
TEMPORARY_CLOSING,end,2021-06-25T17:32:32.207Z,0,0,0,1,2,1,True
CHECK_IN,end,2021-05-08T21:59:00.000Z,0,1,0,0,0,9,False
CHECK_IN,end,2021-05-08T21:59:00.000Z,0,1,0,0,0,8,False
CHECK_IN,end,2021-05-08T21:59:00.000Z,0,1,0,0,0,7,False
CHECK_IN,end,2021-05-08T21:59:00.000Z,0,1,0,0,0,6,False
CHECK_IN,end,2021-05-08T21:59:00.000Z,0,1,0,0,0,5,False
CHECK_IN,end,2021-05-08T21:59:00.000Z,0,1,0,0,0,4,False
CHECK_IN,end,2021-05-08T21:59:00.000Z,0,1,0,0,0,3,False
CHECK_IN,end,2021-05-08T21:59:00.000Z,0,1,0,0,0,2,False
CHECK_IN,end,2021-05-08T21:59:00.000Z,0,1,0,0,0,1,False
CHECK_IN,end,2021-05-08T21:59:00.000Z,0,1,0,0,0,0,False
CITY_WORKING,start,2021-05-09T04:00:00.000Z,0,1,0,1,0,0,False
TEMPORARY_CLOSING,end,2021-05-09T10:16:52.188Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-05-09T10:30:00.000Z,0,0,0,1,1,0,False
CHECK_IN,start,2021-05-09T11:01:12.496Z,0,0,0,1,1,1,True
TEMPORARY_CLOSING,start,2021-05-09T14:30:14.028Z,0,1,0,1,1,1,False
CHECK_IN,start,2021-05-09T14:50:59.741Z,0,1,0,1,1,2,False
TEMPORARY_CLOSING,end,2021-05-09T14:50:59.754Z,0,0,0,1,1,2,True
CHECK_IN,start,2021-05-09T14:50:59.760Z,0,0,0,1,1,3,True
TEMPORARY_CLOSING,start,2021-05-09T14:51:03.908Z,0,1,0,1,1,3,False
TEMPORARY_CLOSING,end,2021-05-09T16:59:15.988Z,0,0,0,1,1,3,True
CHECK_IN,start,2021-05-09T16:59:15.990Z,0,0,0,1,1,4,True
TEMPORARY_CLOSING,start,2021-05-09T19:09:33.475Z,0,1,0,1,1,4,False
TEMPORARY_CLOSING,end,2021-05-09T19:09:40.518Z,0,0,0,1,1,4,True
CHECK_IN,start,2021-05-09T19:09:40.525Z,0,0,0,1,1,5,True
TEMPORARY_CLOSING,start,2021-05-09T19:11:11.659Z,0,1,0,1,1,5,False
TEMPORARY_CLOSING,end,2021-05-09T19:11:28.992Z,0,0,0,1,1,5,True
CHECK_IN,start,2021-05-09T19:11:29.002Z,0,0,0,1,1,6,True
TEMPORARY_CLOSING,start,2021-05-09T20:25:24.175Z,0,1,0,1,1,6,False
CITY_WORKING,end,2021-05-09T21:00:00.000Z,0,1,0,0,1,6,False
SCHEDULE,end,2021-05-09T21:59:00.000Z,0,1,0,0,0,6,False
CHECK_IN,end,2021-05-09T21:59:00.000Z,0,1,0,0,0,5,False
CHECK_IN,end,2021-05-09T21:59:00.000Z,0,1,0,0,0,4,False
CHECK_IN,end,2021-05-09T21:59:00.000Z,0,1,0,0,0,3,False
CHECK_IN,end,2021-05-09T21:59:00.000Z,0,1,0,0,0,2,False
CHECK_IN,end,2021-05-09T21:59:00.000Z,0,1,0,0,0,1,False
CHECK_IN,end,2021-05-09T21:59:00.000Z,0,1,0,0,0,0,False
CITY_WORKING,start,2021-05-10T04:00:00.000Z,0,1,0,1,0,0,False
TEMPORARY_CLOSING,end,2021-05-10T10:28:42.526Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-05-10T10:30:00.000Z,0,0,0,1,1,0,False
CHECK_IN,start,2021-05-10T10:30:00.000Z,0,0,0,1,1,1,True
TEMPORARY_CLOSING,start,2021-05-10T12:02:54.467Z,0,1,0,1,1,1,False
TEMPORARY_CLOSING,end,2021-05-10T12:03:24.461Z,0,0,0,1,1,1,True
CHECK_IN,start,2021-05-10T12:03:24.466Z,0,0,0,1,1,2,True
TEMPORARY_CLOSING,start,2021-05-10T14:19:19.434Z,0,1,0,1,1,2,False
TEMPORARY_CLOSING,end,2021-05-10T16:52:50.505Z,0,0,0,1,1,2,True
CHECK_IN,start,2021-05-10T16:52:50.650Z,0,0,0,1,1,3,True
TEMPORARY_CLOSING,start,2021-05-10T19:08:29.979Z,0,1,0,1,1,3,False
TEMPORARY_CLOSING,end,2021-05-10T19:10:35.621Z,0,0,0,1,1,3,True
CHECK_IN,start,2021-05-10T19:10:35.621Z,0,0,0,1,1,4,True
TEMPORARY_CLOSING,start,2021-05-10T19:18:15.992Z,0,1,0,1,1,4,False
TEMPORARY_CLOSING,end,2021-05-10T19:23:30.223Z,0,0,0,1,1,4,True
CHECK_IN,start,2021-05-10T19:23:30.234Z,0,0,0,1,1,5,True
TEMPORARY_CLOSING,start,2021-05-10T19:27:15.078Z,0,1,0,1,1,5,False
TEMPORARY_CLOSING,end,2021-05-10T19:35:03.112Z,0,0,0,1,1,5,True
CHECK_IN,start,2021-05-10T19:35:03.120Z,0,0,0,1,1,6,True
TEMPORARY_CLOSING,start,2021-05-10T19:56:45.022Z,0,1,0,1,1,6,False
CHECK_IN,start,2021-05-10T19:57:19.877Z,0,1,0,1,1,7,False
TEMPORARY_CLOSING,end,2021-05-10T19:57:19.897Z,0,0,0,1,1,7,True
CHECK_IN,start,2021-05-10T19:57:19.904Z,0,0,0,1,1,8,True
TEMPORARY_CLOSING,start,2021-05-10T19:57:23.532Z,0,1,0,1,1,8,False
TEMPORARY_CLOSING,end,2021-05-10T19:57:57.307Z,0,0,0,1,1,8,True
CHECK_IN,start,2021-05-10T19:57:57.312Z,0,0,0,1,1,9,True
TEMPORARY_CLOSING,start,2021-05-10T20:30:26.248Z,0,1,0,1,1,9,False
CITY_WORKING,end,2021-05-10T21:00:00.000Z,0,1,0,0,1,9,False
SCHEDULE,end,2021-05-10T21:59:00.000Z,0,1,0,0,0,9,False
CHECK_IN,end,2021-05-10T21:59:00.000Z,0,1,0,0,0,8,False
CHECK_IN,end,2021-05-10T21:59:00.000Z,0,1,0,0,0,7,False
CHECK_IN,end,2021-05-10T21:59:00.000Z,0,1,0,0,0,6,False
CHECK_IN,end,2021-05-10T21:59:00.000Z,0,1,0,0,0,5,False
CHECK_IN,end,2021-05-10T21:59:00.000Z,0,1,0,0,0,4,False
CHECK_IN,end,2021-05-10T21:59:00.000Z,0,1,0,0,0,3,False
CHECK_IN,end,2021-05-10T21:59:00.000Z,0,1,0,0,0,2,False
CHECK_IN,end,2021-05-10T21:59:00.000Z,0,1,0,0,0,1,False
CHECK_IN,end,2021-05-10T21:59:00.000Z,0,1,0,0,0,0,False
CITY_WORKING,start,2021-05-11T04:00:00.000Z,0,1,0,1,0,0,False
SCHEDULE,start,2021-05-11T10:30:00.000Z,0,1,0,1,1,0,False
TEMPORARY_CLOSING,end,2021-05-11T10:45:33.063Z,0,0,0,1,1,0,False
CHECK_IN,start,2021-05-11T10:45:33.067Z,0,0,0,1,1,1,True
TEMPORARY_CLOSING,start,2021-05-11T12:27:04.990Z,0,1,0,1,1,1,False
TEMPORARY_CLOSING,end,2021-05-11T12:57:09.467Z,0,0,0,1,1,1,True
CHECK_IN,start,2021-05-11T12:57:09.474Z,0,0,0,1,1,2,True
TEMPORARY_CLOSING,start,2021-05-11T16:11:13.263Z,0,1,0,1,1,2,False
TEMPORARY_CLOSING,end,2021-05-11T17:05:01.588Z,0,0,0,1,1,2,True
CHECK_IN,end,2021-06-09T21:09:00.000Z,0,0,0,0,2,7,False
CHECK_IN,end,2021-06-09T21:09:00.000Z,0,0,0,0,2,6,False
CHECK_IN,end,2021-06-09T21:09:00.000Z,0,0,0,0,2,5,False
CHECK_IN,end,2021-06-09T21:09:00.000Z,0,0,0,0,2,4,False
CHECK_IN,end,2021-06-09T21:09:00.000Z,0,0,0,0,2,3,False
CHECK_IN,end,2021-06-09T21:09:00.000Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-06-09T21:09:00.000Z,0,0,0,0,2,1,False
